Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"Kiss On My List (Remastered)","The Very Best Of Daryl Hall &amp; John Oates","Daryl Hall &amp; John Oates","263000","5","13","","165"
