Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"I Bet You Look Good On The Dancefloor","Whatever People Say I Am, That&#39;s What I Am Not","Arctic Monkeys","174928","5","36","","1333"
