Title,Artist,Description,Removed,"Artists on this station","Similar stations"
"Modern Cocktail Chic","By Google Play Music","Turn any old room into a trendy cocktail lounge with this jet-setting collection of chic, laid-back grooves.","","Thievery Corporation, Bonobo, Rae &amp; Christian, Tosca, Jazzanova, I:Cube, Nuno Dos Santos, Flight Facilities, Morcheeba, Zero 7, Gotan Project, The Cinematic Orchestra, The Mighty Bop, Tube &amp; Berger, Funki Porcini, Mr. Scruff, ","From South Beach to St. Tropez, Beach Grooves, In the Euro Hotel Lounge, Downtempo Soundscapes, Chilled with a Twist: Soul &amp; Jazz Remixed, Trip Hop Explorations, Open Sea Sailing Lounge, Trip Hop Instrumentals, Trip Hop, L&#39;Histoire de French Electronica, Neon Lounge Seduction, Global Cafe, The Blue Hour: Sunrise Chillout, Floating Through the Atmosphere, Bedroom Chillout, Ninja Tune Records, "
