Title,Artist,Description,Removed,"Other artists on this station","Similar stations"
"The Smiths Radio","The Smiths","Hear songs by The Smiths, Morrissey, Joy Division, The Cure, and more.","","Morrissey, Joy Division, The Cure, New Order, Echo &amp; the Bunnymen, The Psychedelic Furs, The Jesus And Mary Chain, The Clash, Johnny Marr, Siouxsie &amp; The Banshees, Cocteau Twins, Echo &amp; The Bunnymen, The Stone Roses, The Chameleons, Electronic, Pulp, Depeche Mode, ","Manic Madchester, Indie for an Indian Summer, Post-Punk Pleasures, College Radio Memories, The Goth Parade, Gothstalgia: The Dark Side of the &#39;90s , Sophisticated &#39;80s, Closer to Goth, All-Night Goth Pop, Dark Side of the Synth, Motorik, Dance, Dance Until You Die, The World of R.E.M., Punk Songs of Defiance, Goths Just Wanna Have Fun, The World of The Clash, "
