Title,Artist,Description,Removed,"Artists on this station","Similar stations"
"Sun Streaming","By Google Play Music","Open the windows and let the sun stream in as you enjoy this collection of pastel-colored indie favorites.","","Vampire Weekend, Best Coast, Grizzly Bear, Camera Obscura, Local Natives, Cat Power, She &amp; Him, M. Ward, Mac DeMarco, Surfer Blood, Girls, Bahamas, Feist, Bon Iver, Beach House, Fleet Foxes, ","Retro Indie Rock, Beach Cruiser Indie Pop, Summer Fridays, Sleepytime Indie, Cold Gusts of Wind, Rainy Day Indie, Lost in the Northern Lights, Quiet and Crisp, Tar Beach Lullabies, Suburban Ennui, Indie Makeout, The Pacific Northwest Indie Scene, Winter Unplugged, Mellow Music From &#39;Skins: UK&#39;, Sub Pop Reborn, Psychedelic Indie, "
