Title,Artist,Description,Removed,"Artists on this station","Similar stations"
"Settle Radio","Mira Perkins","Features songs similar to those in Settle including Mo&#39; Horizons, Quantic, Koop, and more.","","Mo&#39; Horizons, Quantic, Koop, Mr. Scruff, Gotan Project, Zero 7, St Germain, Nightmares On Wax, Llorca, Groove Armada, Kid Loco, Thievery Corporation, Morcheeba, Nickodemus, The Karminsky Experience, Boozoo Bajou, ","From South Beach to St. Tropez, Modern Cocktail Chic, Chilled with a Twist: Soul &amp; Jazz Remixed, Beach Grooves, In the Euro Hotel Lounge, Downtempo Soundscapes, Trip Hop Explorations, Trip Hop, Neon Lounge Seduction, Trip Hop Instrumentals, Global Cafe, The Blue Hour: Sunrise Chillout, L&#39;Histoire de French Electronica, The Birth of the Bristol Sound, New York City Rent Party , Ninja Tune Records, "
