Title,Artist,Description,Removed,"Other artists on this station","Similar stations"
"Cœur de pirate Radio","Cœur de pirate","Hear songs by Cœur de pirate, Joyce Jonathan, Christophe Maé, Francis Cabrel, and more.","","Joyce Jonathan, Christophe Maé, Francis Cabrel, Nolwenn Leroy, Patrick Bruel, Lynda Lemay, Calogero, Kids United, Grand Corps Malade, Grégoire, Natasha St-Pier, Louane, Fréro Delavega, Boulevard des Airs, Shy&#39;m, Guillaume Grand, Rose, ","Un Air de (Franco)Folie, Delicate French Songs, Soothing Québecois Voices, A Café in Québec, Francophone Party Rock, Francophone Hotlist, Québecois Alt-Rock &amp; Indie Pop, Franco-Folk, Les nuits d&#39;été, &#39;60s French Pop, Francophone Wave, 100% Francophone Country, French Hip Hop: La Deuxième Partie, 20 Years of Québecois Rap, French Hip Hop, Canadian Dreams, "
