Title,Artist,Description,Removed,"Artists on this station","Similar stations"
"Mellow Indie","By Google Play Music","These mellow indie tunes are the perfect soundtrack for working, studying or just relaxing.","","Alexander Biggs, Nathan Ball, Wet, AA Bondy, Fenne Lily, Novo Amor, Iron &amp; Wine, MorMor, Sun June, Richard Reed Parry, Colin Hay, Girlpool, Death Cab for Cutie, Nearly Oratorio, Tom Rosenthal, Bedouine, ","Chill Indie Beats, Women at the Front, Forever Alone, Indie under the Sheets, Indie Folk Favorites, 2018: Indie Breakouts, Campfire Indie, Mellow Alternative, Pickathon, Pickathon 2018, SXSW 2019: Rising Alt/Indie, Midnight Melancholy, Proud Indie, Sunshine Indie, Top Indie of 2018, Indie Hotlist, "
