Title,Artist,Description,Removed,"Artists on this station","Similar stations"
"Fun &amp; Funky","By Google Play Music","Shake your hips to this eclectic mix of in the pocket pick-me-ups.","","Michael Jackson, Earth, Wind &amp; Fire, The Rolling Stones, Jamiroquai, Sly and the Family Stone, Mark Ronson, Bruno Mars, Queen, Fitz and The Tantrums, Justin Timberlake, Icona Pop, The Jackson 5, Mariah Carey, Daft Punk, Montell Jordan, Pharrell Williams, ","Put a Little Spring in Your Step, Impromptu Patio Party!, Michael Jackson Dance Party, Disco Sweat, Dancing Into Spring, The World of Rick James, Soul Glo, &#39;70s R&amp;B Dance Party, Ladies Love This Playlist, Wedding Party Walk Out , Unexpected Best Night Ever, Celebrate Good Times!, Shiny, Happy Pick-Me-Ups, Celebrating Prince, Essential &#39;80s R&amp;B, Old-School Funk, "
