Title,Artist,Description,Removed,"Artists on this station","Similar stations"
"Barefoot Beach Chill","By Google Play Music","A collection of chill, easy-going sounds from surfer-style artists. Listen to this and feel the sand between your toes as you lie out under the summer sun.","","MAGIC!, Ray LaMontagne, Eric Hutchinson, Ziggy Marley, George Ezra, Leon Bridges, Donavon Frankenreiter, Brett Dennen, Vance Joy, Jason Mraz, Led Zeppelin, The Beatles, Milky Chance, Bob Marley, Weezer, Jack Johnson, ","Kid-Safe Soft Pop, Wedding on the Beach, Relaxed Morning Jog, Autumn is for Romantics, Alt-Pop Hits, Chardonnay Soiree, Spine-Tingling Piano Ballads, Barefoot in the Rain, Contemporary Blue-Eyed Soul, Apple-Pie Pop, The World of Bruno Mars, Pop Ballads, SXSW Legends, Wintertime Warmth, Your Spring Fling, Summer Time Rocks, "
