Title,Artist,Description,Removed,"Other artists on this station","Similar stations"
"The Kooks Radio","The Kooks","Hear songs by The Kooks, The Wombats, Two Door Cinema Club, Arctic Monkeys, and more.","","The Wombats, Two Door Cinema Club, Arctic Monkeys, The Pigeon Detectives, The Vaccines, The Fratellis, Kaiser Chiefs, Miles Kane, The Last Shadow Puppets, The Strokes, Kasabian, Razorlight, The Maccabees, The View, Bombay Bicycle Club, The Libertines, Circa Waves, ","Are You Gonna Be My Girl, Franz Ferdinand&#39;s Finest, Rock Music From &#39;Skins: UK&#39;, Short Skirt, Leather Jacket, Kings of Leons&#39; Talihina Sky, &#39;00s Indie Rock Scene, Crowd-Pleasing Indie, The Bright Lights of &#39;00s NYC, The Radiohead Effect, Indie Under Pressure, Alt-Rock Rager, London Stroll, Upbeat Indie Sunshine, Pacific Coast Highway Drive, Alone in the Airport, Life After Britpop, "
