Title,Artist,Description,Removed,"Other artists on this station","Similar stations"
"Wax Tailor Radio","Wax Tailor","Hear songs by Wax Tailor, Chinese Man, Roger Molls, General Elektriks, and more.","","Chinese Man, Roger Molls, General Elektriks, A State of Mind, Doctor Flake, RJD2, Scratch Bandits Crew, Mister Modo &amp; Ugly Mac Beer, Guts, Degiheugi, Le peuple de l&#39;herbe, Dafuniks, La Fine Equipe , A.S.M., Belleruche, Blockhead, Radio Citizen, ","Essential Turntablism, Ninja Tune Records, Electro-Swing, In the Euro Hotel Lounge, L&#39;Histoire de French Electronica, Chilled with a Twist: Soul &amp; Jazz Remixed, The World of Pretty Lights, Left-Field Hip Hop, Trip Hop Explorations, The Blue Hour: Sunrise Chillout, Beats Without Rhymes, Instrumental Hip Hop, Trip Hop, French Hip Hop: La Deuxième Partie, New York City Rent Party , Fire, Sand &amp; Blood, "
