Title,Artist,Description,Removed,"Artists on this station","Similar stations"
"Cosmic Disco Lounge","By Google Play Music","Set a spacey rhythmic vibe for your friends; throw on these cosmic disco favorites and dance through zero gravity. ","","Daft Punk, Empire of The Sun, Röyksopp, Cut Copy, Kavinsky, Chromeo, Todd Terje, Vitalic, Woolfy, Trentemøller, Sally Shapiro, Ilija Rudman, Chicken Lips, Mudd, MGMT, Joywave, ","Where Are Your Friends Tonight?, Summer Luxe, The French Touch, Dance Party Down Under, Harder Better Faster Stronger, Move &amp; Groove, Gettin&#39; Synthy With It, &#39;00s Indie Electro-Bangers, Indietronica Essentials, Nu Disco Boogie, &#39;00s Indie Dance Party, Play It Cool, Wind Me Up, Nordic Diskomiks, Like Miike, Time to Pretend, "
