Title,Artist,Description,Removed,"Artists on this station","Similar stations"
"Act II Radio","Mira Perkins","Features songs similar to those in Act II including The Hives, Franz Ferdinand, The Dandy Warhols, and more.","","The Hives, Franz Ferdinand, The Dandy Warhols, Beck, The White Stripes, The Chemical Brothers, Electric Six, The Fratellis, Blur, Nick Baines, Simon Rix, Kaiser Chiefs, Kasabian, Fatboy Slim, Eagles Of Death Metal, Yeah Yeah Yeahs, ","Prepartying like Tyrion Lannister, Short Skirt, Leather Jacket, Full of Confidence, Are You Gonna Be My Girl, Cool Like Debbie Harry, The World of Jack White, Wind Me Up, &#39;00s Indie Rock Scene, &#39;00s Indie Dance Party, Alt-Rock Rager, Black &amp; Loud, Better by the Pound, Ain&#39;t No Rest for the Wicked, Music from Surf Movies, Dancing With Myself, Indie Under Pressure, "
