Title,Artist,Description,Removed,"Artists on this station","Similar stations"
"&#39;00s Indie Rock Scene","By Google Play Music","A panorama of indie rock bands that came into the spotlight in the early years of the 21st Century.","","The Strokes, Spoon, The White Stripes, Arcade Fire, Interpol, LCD Soundsystem, Bloc Party, TV On The Radio, Franz Ferdinand, MGMT, Yeah Yeah Yeahs, Death Cab for Cutie, Rilo Kiley, The Black Keys, Phoenix, Wolf Parade, ","&#39;00s Indie Dance Party, The Bright Lights of &#39;00s NYC, Crowd-Pleasing Indie, Music from Surf Movies, Rock Music From &#39;Skins: UK&#39;, Indie Under Pressure, Are You Gonna Be My Girl, Short Skirt, Leather Jacket, Alone in the Airport, Produced by Danger Mouse, Better by the Pound, One is the Loneliest Number, Beach Cruiser Indie Pop, Indietronica Essentials, Soaring Morning, Music From &#39;The O.C.&#39;, "
