Title,Artist,Description,Removed,"Artists on this station","Similar stations"
"Downtempo Soundscapes","By Google Play Music","Escape to a calmer place with these beautiful voices and downtempo electronic grooves.","","Thievery Corporation, Nick Murphy, Groove Armada, The Cinematic Orchestra, Bonobo, Emancipator, Massive Attack, Chrome Sparks, Tosca, Bullitnuts, Emapea, Helios, Hidden Orchestra, The Mighty Bop, Poldoore, Daft Punk, ","Open Sea Sailing Lounge, Beach Grooves, The Blue Hour: Sunrise Chillout, Trip Hop Instrumentals, Trip Hop Explorations, Modern Cocktail Chic, Trip Hop, Chilled with a Twist: Soul &amp; Jazz Remixed, Bedroom Chillout, From South Beach to St. Tropez, Electronic Wallpaper, Floating Through the Atmosphere, Neon Lounge Seduction, In the Euro Hotel Lounge, Ambient Bass, Electronic Autumn Reflections, "
