Title,Artist,Description,Removed,"Artists on this station","Similar stations"
"Hard Rock Headbangers","By Google Play Music","Bang your head to this righteous collection of heavy-hitting hard rock from the &#39;70s to today.","","AC/DC, Van Halen, Metallica, KISS, Stone Temple Pilots, Led Zeppelin, Alice in Chains, Aerosmith, Soundgarden, The Rolling Stones, Disturbed, Judas Priest, Def Leppard, Nirvana, Queen, Lynyrd Skynyrd, ","Essential Hard Rock, Rock &amp; Run!, Welcome to the Jungle, No Noobs Allowed: Rock for Gaming, Get Pumped: Rock Anthems, Trans Am Rock, Shredding the Slopes, Essential Heavy Metal, Hair Metal Hedonists , Heavy Ballads, Teenage Werewolf Rock, Full of Confidence, Classic Rock Guitar Solos, The World of Ozzy Osbourne, Classic Rock Workout, Biker Bar Rock, "
