Title,Artist,Description,Removed,"Artists on this station","Similar stations"
"Friday Fun Time Radio","Mira Perkins","Features songs similar to those in Friday Fun Time including Fatboy Slim, The Chemical Brothers, Beck, and more.","","Fatboy Slim, The Chemical Brothers, Beck, The Ting Tings, Franz Ferdinand, The Asteroids Galaxy Tour, The B-52&#39;s, The Hives, Yeah Yeah Yeahs, The Dandy Warhols, Cibo Matto, Propellerheads, Elastica, Luscious Jackson, The Breeders, OK Go, ","Wind Me Up, Better by the Pound, Cool Like Debbie Harry, &#39;00s Indie Dance Party, Black &amp; Loud, &#39;00s Indie Rock Scene, The World of LCD Soundsystem, Where Are Your Friends Tonight?, Stitch &#39;n Bitch, Fashion&#39;s Night Out Dance Party, &#39;90s Dance Crossover, Dancing With Myself, Daft Punk: Unmasked, Prepartying like Tyrion Lannister, Neon Lounge Seduction, The World of the Beastie Boys, "
