Title,Artist,Description,Removed,"Artists on this station","Similar stations"
"Muted Jazz","By Google Play Music","Settle into the quieter side of jazz with this mellow mix of post-bop, cool and contemporary jazz.","","Richard Rodgers, Oscar Peterson, John Coltrane, Grant Green, Cannonball Adderley, Ben Webster, Coleman Hawkins, Jim Hall, Sonny Rollins, Paul Desmond, Antônio Carlos Jobim, Ray Blue, McCoy Tyner, Adolph Green, Gerry Mulligan, Tommy Flanagan, ","Jazz Focus, Cozy Jazz, Classic Piano Jazz, Cool Jazz for Warm Nights, Instrumental Jazz Cocktail Party, Swinging Jazz, Up Jumped Spring, Everybody Loves Ellington, Zen-Out Jazz, Stormy Weather Jazz, A Fine Romance, Vintage Jazz Brunch, Essential Soul Jazz, Blue Note 80, Bop Ballads, Upbeat Jazz Commute, "
