Title,Artist,Description,Removed,"Artists on this station","Similar stations"
"Neon Lounge Seduction","By Google Play Music","Escape the rain-slicked streets and duck into a neon-lit lounge with this sexy mix of after-hours trip hop and downtempo.
","","Massive Attack, Portishead, Lovage, Thievery Corporation, Madonna, Groove Armada, Tricky, DJ Cam, Morcheeba, Radiohead, Fiona Apple, White Town, PJ Harvey, Bush, Zero 7, Nightmares On Wax, ","Trip Hop, The Birth of the Bristol Sound, Downtempo Soundscapes, Floating Through the Atmosphere, Beach Grooves, Trip Hop Explorations, Modern Cocktail Chic, The Blue Hour: Sunrise Chillout, Trip Hop Instrumentals, From South Beach to St. Tropez, Passing Dawn, Moving Pictures in My Head, Play It Cool, Chilled with a Twist: Soul &amp; Jazz Remixed, Bedroom Chillout, Open Sea Sailing Lounge, "
