Title,Artist,Description,Removed,"Other artists on this station","Similar stations"
"Muse Radio","Muse","Hear songs by Muse, Placebo, Franz Ferdinand, Arctic Monkeys, and more.","","Placebo, Franz Ferdinand, Arctic Monkeys, The Killers, Kasabian, Foo Fighters, Radiohead, Red Hot Chili Peppers, The Strokes, Kaiser Chiefs, Queens Of The Stone Age, Thirty Seconds to Mars, Keane, Interpol, Coldplay, Oasis, Kings Of Leon, ","Franz Ferdinand&#39;s Finest, The Radiohead Effect, Songs That Inspired The Twilight Series, Are You Gonna Be My Girl, Arena Rock Driving, Short Skirt, Leather Jacket, London Stroll, Grammy Winners: Best Rock Album, Kings of Leons&#39; Talihina Sky, Alt-Rock Rager, Back From the &#39;90s, &#39;00s Indie Rock Scene, Emotive Alternative Rock, Music From &#39;Daria&#39;, By the Sweat of Your Brow, Brooding with the Night&#39;s Watch, "
