Title,Artist,Description,Removed,"Artists on this station","Similar stations"
"Waking Up with Bossa Nova","By Google Play Music","Wake up in a luxurious hotel room overlooking Copacabana Beach with these classic bossa novas. Ease into your day with the sound of the golden era of Brazil&#39;s homegrown blend of jazz and samba.","","Jorge Ben Jor, Elis Regina, Marcos Valle, Luiz Bonfá, Gal Costa, Elizeth Cardoso, Antônio Carlos Jobim, Sylvia Telles, João Gilberto, Gilberto Gil, Toquinho, Roberto Menescal, Astrud Gilberto, Edu Lobo, Milton Nascimento, Celso Fonseca, ","Classic Bossa Nova, Everybody Samba!, Sundown Bossa Nova , Basking in Brazil, Ipanema of the Mind, Bossa Jazz, Futebol e Festas: Tailgating in Brazil, Tropicália &amp; Friends, Brazilian Covers of Beatles Songs, On the Brazilian Dancefloor, Shhh, Don&#39;t Wake the Baby, Afro-Portuguese, Samba Classics: Carnival in Rio, Evening in Havana, Instrumental Rock from Brazil, Carnaval do Brasil (Brazilian Carnival), "
