Title,Artist,Description,Removed,"Artists on this station","Similar stations"
"Classic Rock Wake-Up Call","By Google Play Music","Start the day with some old familiar friends. These classic rock hits are sure to get you up and moving with a smile on your face and rock &amp; roll in your heart.","","The Rolling Stones, Tom Petty, Eagles, Bruce Springsteen, Elton John, Electric Light Orchestra, Steely Dan, Steve Miller Band, David Bowie, Boston, Queen, The Cars, ZZ Top, The Band, Simon &amp; Garfunkel, Paul Simon, ","Classic Rock Primer, Classic Rock&#39;s Greatest Hits, Meet the Parents, Feel-Good Classic Rock, Turn On, Drop Out: Defiant Classic Rock, &#39;70s Pop-Rock Hits, Classic Rock Workout, Dad Rock Through The Ages, Never-Ending Pop-Rock Favorites, Classic Rock Relaxation, Ultimate Pop-Rock Road Trip, Classic Rock Party, Classic Rock Hangout, Elton &amp; Friends, Charter Boat Fishing, Rock &#39;n&#39; Roll Resistance, "
