Title,Artist,Description,Removed,"Artists on this station","Similar stations"
"Fun &amp; Funky","By Google Play Music","Shake your hips to this eclectic mix of in the pocket pick-me-ups.","","Michael Jackson, The Rolling Stones, Earth, Wind &amp; Fire, Jamiroquai, Sly and the Family Stone, Mark Ronson, Bruno Mars, Queen, Fitz and The Tantrums, Justin Timberlake, Icona Pop, The Jackson 5, Mariah Carey, Daft Punk, Montell Jordan, Pharrell Williams, ","Put a Little Spring in Your Step, Impromptu Patio Party!, Michael Jackson Dance Party, Disco Sweat, Soul Glo, The World of Rick James, Get Down On It: &#39;70s R&amp;B Party, Ladies Love This Playlist, Dancing Into Spring, Wedding Party Walk Out , Celebrate Good Times!, Celebrating Prince, Shiny, Happy Pick-Me-Ups, Unexpected Best Night Ever, Bust a Move, Bright-Eyed and Bushy-Tailed, "
