Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"Ghosts &#39;n&#39; Stuff (Original Instrumental Mix) (feat. Rob Swire)","Ghosts &#39;n&#39; Stuff (Original Instrumental Mix)","Deadmau5","370000","5","25","","92"
