Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"Red Light Indicates Doors Are Secured","Whatever People Say I Am, That&#39;s What I Am Not","Arctic Monkeys","145028","5","46","","43"
